Apellido,Nombre,Documento,Propuesta,Plan,Estado Inscr.,Calidad,Regular,Locación
Santamaria,Ivan,33457046,W,2019,Aceptado,Activo,S,Bernal
Castillo,Martin,33463906,W,2019,Aceptado,Activo,S,Bernal
Pascual,Celia,33464026,W,2019,Aceptado,Activo,S,Bernal
Merino,Angel,33465822,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Andrea,33470647,W,2019,Aceptado,Activo,S,Bernal
Ortega,Rafael,33477290,W,2015,Aceptado,Activo,S,Bernal
Perez,Rodrigo,33528027,W,2019,Aceptado,Activo,S,Bernal
Pascual,Eric,33533731,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Monica,33534125,W,2019,Aceptado,Activo,S,Bernal
Gomez,Jonathan,33534150,W,2019,Aceptado,Activo,S,Bernal
Sainz,Noelia,33534607,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Ricardo,33534618,W,2015,Aceptado,Pasivo,S,Bernal
Gutierrez,Martin,33534631,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Marcos,33534751,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Sergio,33535221,W,2015,Aceptado,Pasivo,S,Bernal
Rodriguez,Cesar,33535263,W,2019,Aceptado,Activo,S,Bernal
Merino,Carla,33535297,W,2019,Aceptado,Activo,S,Bernal
Lopez,Francisco,33535327,W,2019,Aceptado,Activo,S,Bernal
Herce,Gloria,33535720,W,2019,Aceptado,Activo,S,Bernal
Garcia,Sebastian,33540583,W,2019,Aceptado,Pasivo,S,Bernal
Rodriguez,Noelia,33540735,W,2019,Aceptado,Activo,S,Bernal
Saez,Alba,33543958,W,2019,Aceptado,Activo,S,Bernal
Cordon,Monica,33543966,W,2019,Aceptado,Activo,S,Bernal
Marin,Joaquin,33544014,W,2019,Aceptado,Activo,S,Bernal
Ortega,Alvaro,33544369,W,2019,Pendiente,Activo,S,Bernal
Ochoa,Borja,33546350,W,2019,Aceptado,Activo,S,Bernal
Gil,Maria Mercedes,33548948,W,2019,Aceptado,Activo,S,Bernal
Blanco,Borja,33550672,W,2019,Aceptado,Activo,S,Bernal
Martin,Mar,33551702,W,2019,Aceptado,Activo,S,Bernal
Alonso,Francisco,33552026,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Alba,33554179,W,2019,Aceptado,Activo,S,Bernal
Miguel,Consuelo,33565611,W,2019,Aceptado,Activo,S,Bernal
Diaz,Gloria,33593598,W,2019,Aceptado,Activo,S,Bernal
Torres,Diana,33605375,W,2019,Aceptado,Activo,S,Bernal
Sanz,Paula,33605613,W,2019,Aceptado,Activo,S,Bernal
Sainz,Alejandro,33606201,W,2015,Aceptado,Pasivo,S,Bernal
Gabarri,Veronica,33606384,W,2019,Aceptado,Pasivo,S,Bernal
Hernandez,Sonia,33606387,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Maria Mar,33608115,W,2019,Pendiente,Activo,S,Bernal
Ruiz,Maria,33608206,W,2015,Aceptado,Pasivo,S,Bernal
Medrano,Blanca,33608413,W,2019,Aceptado,Activo,S,Bernal
Lopez,Nieves,33608877,W,2019,Aceptado,Activo,S,Bernal
Calvo,Maria Soledad,33608920,W,2019,Aceptado,Activo,S,Bernal
Merino,Samuel,33612727,W,2019,Aceptado,Activo,S,Bernal
Marin,Enrique,33612759,W,2019,Aceptado,Activo,S,Bernal
Martin,Hector,33638987,W,2019,Aceptado,Activo,S,Bernal
Perez,Joaquin,33656368,W,2019,Aceptado,Activo,S,Bernal
Cordon,Adriana,33661333,W,2019,Aceptado,Activo,S,Bernal
Moreno,Antonia,33661386,W,2015,Aceptado,Activo,S,Bernal
Lopez,Felipe,33661435,W,2019,Aceptado,Activo,S,Bernal
Sainz,Sergio,33661470,W,2015,Aceptado,Activo,S,Bernal
Jimenez,Jesus,33662367,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Silvia,33662914,W,2019,Aceptado,Pasivo,S,Bernal
Gil,Angel,33663896,W,2019,Aceptado,Activo,S,Bernal
Pascual,Maria Victoria,33663910,W,2019,Aceptado,Activo,S,Bernal
Marin,Ana Maria,33663961,W,2019,Aceptado,Activo,S,Bernal
Romero,Elena,33663998,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Maria Dolores,33664014,W,2015,Aceptado,Activo,S,Bernal
Alonso,Angel,33664117,W,2019,Pendiente,Activo,S,Bernal
Alonso,Josep,33664120,W,2019,Aceptado,Activo,S,Bernal
Garcia,Alexandra,33664224,W,2019,Aceptado,Activo,S,Bernal
Moreno,Salvador,33666927,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Rosa,33667992,W,2019,Aceptado,Activo,S,Bernal
Perez,Francisco,33721403,W,2019,Aceptado,Activo,S,Bernal
Martin,Emilia,33727258,W,2019,Aceptado,Activo,S,Bernal
Diez,Raul,33727354,W,2019,Aceptado,Activo,S,Bernal
Torres,Enrique,33727649,W,2019,Aceptado,Activo,S,Bernal
Martinez,Juan Francisco,33727828,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Ruben,33727837,W,2019,Aceptado,Activo,S,Bernal
Ortega,Albert,33728192,W,2019,Aceptado,Activo,S,Bernal
Cordon,Inmaculada,33728287,W,2019,Aceptado,Activo,S,Bernal
Marin,Samuel,33729173,W,2019,Aceptado,Activo,S,Bernal
Saenz,Victor Manuel,33731779,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Maria Pilar,33733904,W,2019,Aceptado,Activo,S,Bernal
Marin,Rafael,33733952,W,2019,Pendiente,Activo,S,Bernal
Alvarez,Albert,33739096,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Marina,33739507,W,2019,Aceptado,Activo,S,Bernal
Blanco,Julio,33739552,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Paula,33739673,W,2019,Aceptado,Activo,S,Bernal
Garrido,Hector,33739701,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Alvaro,33740118,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Salvador,33740701,W,2015,Aceptado,Pasivo,S,Bernal
Romero,Ivan,33740868,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Pau,33741928,W,2019,Aceptado,Activo,S,Bernal
Blanco,David,33773134,W,2019,Aceptado,Activo,S,Bernal
Alonso,Cristian,33800898,W,2019,Aceptado,Activo,S,Bernal
Sainz,Esperanza,33806194,W,2019,Aceptado,Activo,S,Bernal
Gil,Manuel,33806200,W,2019,Aceptado,Pasivo,S,Bernal
Marin,Alfredo,33806399,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Maria Rosario,33806423,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Gloria,33806459,W,2019,Aceptado,Activo,S,Bernal
Leon,Susana,33806844,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Sandra,33806859,W,2019,Aceptado,Activo,S,Bernal
Cordon,Silvia,33807137,W,2019,Aceptado,Activo,S,Bernal
Marin,Gabriel,33807151,W,2019,Aceptado,Activo,S,Bernal
Sainz,Consuelo,33814450,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,David,33818229,W,2019,Aceptado,Activo,S,Bernal
Moreno,Maria Mar,33818249,W,2019,Aceptado,Activo,S,Bernal
Diaz,Ana Maria,33818623,W,2019,Aceptado,Activo,S,Bernal
Diez,Adriana,33818679,W,2019,Aceptado,Activo,S,Bernal
Romero,Sonia,33818690,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Angela,33818731,W,2019,Aceptado,Activo,S,Bernal
Leon,Carla,33869097,W,2019,Aceptado,Activo,S,Bernal
Diaz,Marta,33869299,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Juan Francisco,33869615,W,2019,Aceptado,Activo,S,Bernal
Garcia,Mateo,33872002,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Roberto,33872310,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Victor Manuel,33872331,W,2019,Aceptado,Activo,S,Bernal
Lopez,Jordi,33872384,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Francisco,33872578,W,2019,Aceptado,Activo,S,Bernal
Calvo,Alfonso,33873541,W,2019,Aceptado,Activo,S,Bernal
Leon,Olga,33923085,W,2019,Aceptado,Activo,S,Bernal
Cordon,Sonia,33923161,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Pau,33923219,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Fatima,33923251,W,2019,Pendiente,Activo,S,Bernal
Santamaria,Ana Isabel,33923286,W,2015,Aceptado,Activo,S,Bernal
Saez,Rocio,33923311,W,2019,Aceptado,Activo,S,Bernal
Alonso,Cristian,33923600,W,2019,Pendiente,Activo,S,Bernal
Romero,Begoña,33923601,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Pedro,33923681,W,2019,Aceptado,Activo,S,Bernal
Gil,Rafael,33923686,W,2019,Aceptado,Activo,S,Bernal
Peña,Maria Josefa,33923719,W,2019,Aceptado,Activo,S,Bernal
Gil,Ana,33923744,W,2019,Aceptado,Activo,S,Bernal
Medrano,Patricia,33930324,W,2019,Aceptado,Activo,S,Bernal
Gil,Felipe,33930350,W,2019,Aceptado,Activo,S,Bernal
Diaz,Domingo,33931309,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Vicente,33931358,W,2019,Aceptado,Activo,S,Bernal
Saenz,Agustin,33931371,W,2019,Aceptado,Activo,S,Bernal
Cordon,Jordi,33941775,W,2019,Aceptado,Activo,S,Bernal
Alonso,Maria Dolores,33942272,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Virginia,33942502,W,2019,Aceptado,Activo,S,Bernal
Alonso,Mariano,33944306,W,2019,Aceptado,Activo,S,Bernal
Moreno,Emilio,33996670,W,2015,Aceptado,Activo,N,Bernal
Marin,Aitor,33998771,W,2019,Aceptado,Activo,S,Bernal
Martin,Olga,33999561,W,2019,Aceptado,Activo,S,Bernal
Benito,Josefa,34002597,W,2019,Aceptado,Activo,S,Bernal
Palacios,Jorge,34005153,W,2019,Aceptado,Activo,S,Bernal
Ortega,Silvia,34005172,W,2019,Aceptado,Activo,S,Bernal
Torres,Lourdes,34005191,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Alicia,34005471,W,2019,Aceptado,Activo,S,Bernal
Garrido,Roberto,34005536,W,2019,Aceptado,Activo,S,Bernal
Gil,Ismael,34006161,W,2019,Aceptado,Activo,S,Bernal
Calvo,Ines,34008728,W,2019,Aceptado,Activo,S,Bernal
Perez,Iker,34013886,W,2019,Aceptado,Activo,S,Bernal
Gil,Miguel,34014626,W,2019,Aceptado,Activo,S,Bernal
Saenz,Martina,34014724,W,2019,Pendiente,Activo,S,Bernal
Sanchez,Ismael,34014750,W,2019,Aceptado,Activo,S,Bernal
Alonso,Patricia,34015732,W,2015,Aceptado,Activo,N,Bernal
Saenz,Enrique,34042068,W,2019,Aceptado,Activo,S,Bernal
Ortega,Emilio,34043644,W,2019,Aceptado,Activo,S,Bernal
Medrano,Jose Ramon,34043751,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Jose Angel,34047104,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Rosa Maria,34058203,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Nerea,34060596,W,2015,Aceptado,Pasivo,S,Bernal
Romero,Borja,34062411,W,2019,Aceptado,Activo,S,Bernal
Diez,Sara,34066437,W,2019,Aceptado,Activo,S,Bernal
Herce,Carla,34082956,W,2019,Aceptado,Activo,S,Bernal
Lopez,Maria Concepcion,34113110,W,2019,Aceptado,Activo,S,Bernal
Cordon,Fernando,34113195,W,2019,Aceptado,Activo,S,Bernal
Alonso,Andrea,34113274,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Samuel,34113298,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Pilar,34113331,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Blanca,34113352,W,2019,Aceptado,Activo,S,Bernal
Blanco,Joan,34113433,W,2019,Aceptado,Activo,S,Bernal
Martin,Marc,34113435,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Angel,34113555,W,2019,Aceptado,Activo,S,Bernal
Pascual,Mohamed,34113914,W,2019,Aceptado,Activo,S,Bernal
Alonso,Domingo,34118606,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Alberto,34118695,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Sonia,34118704,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Susana,34118829,W,2019,Aceptado,Activo,S,Bernal
Blanco,Belen,34127016,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Alejandra,34129743,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Maria Pilar,34129909,W,2019,Aceptado,Activo,S,Bernal
Garrido,Maria Elena,34129970,W,2019,Aceptado,Activo,S,Bernal
Pascual,Enrique,34130176,W,2019,Aceptado,Activo,S,Bernal
Cordon,Beatriz,34130422,W,2019,Aceptado,Activo,S,Bernal
Sanz,Salvador,34148317,W,2019,Aceptado,Activo,S,Bernal
Peña,Miriam,34190767,W,2019,Aceptado,Activo,S,Bernal
Cordon,Claudia,34191773,W,2019,Aceptado,Activo,S,Bernal
Cordon,Lucas,34197615,W,2019,Aceptado,Activo,S,Bernal
Merino,Sara,34197642,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Paula,34197822,W,2019,Aceptado,Activo,S,Bernal
Leon,Dolores,34197851,W,2019,Aceptado,Activo,S,Bernal
Martin,Javier,34197905,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Jordi,34197930,W,2019,Aceptado,Activo,S,Bernal
Gomez,Isabel,34197939,W,2019,Aceptado,Activo,S,Bernal
Garcia,Eugenia,34198025,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Ana,34198288,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Eduardo,34199477,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Felipe,34200281,W,2019,Aceptado,Activo,S,Bernal
Palacios,Diego,34200367,W,2019,Aceptado,Activo,S,Bernal
Leon,Josefina,34237462,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Inmaculada,34237770,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Felipe,34237811,W,2019,Aceptado,Pasivo,S,Bernal
Dominguez,Ruben,34238054,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Victor,34238450,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Miriam,34238509,W,2019,Aceptado,Activo,S,Bernal
Moreno,Raquel,34239732,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Cesar,34239954,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Felix,34244778,W,2019,Aceptado,Activo,S,Bernal
Diez,Alvaro,34273713,W,2019,Aceptado,Activo,S,Bernal
Romero,Lidia,34273829,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Santiago,34273845,W,2019,Aceptado,Activo,S,Bernal
Palacios,Aitor,34273856,W,2019,Aceptado,Activo,S,Bernal
Cordon,Ana Isabel,34273884,W,2019,Aceptado,Activo,S,Bernal
Sainz,Inmaculada,34274618,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Rodrigo,34274775,W,2019,Aceptado,Activo,S,Bernal
Martin,Margarita,34274850,W,2019,Aceptado,Activo,S,Bernal
Merino,Daniel,34275204,W,2019,Aceptado,Activo,S,Bernal
Herce,Diana,34278133,W,2019,Aceptado,Activo,S,Bernal
Blanco,Fatima,34278266,W,2019,Aceptado,Activo,S,Bernal
Gil,Susana,34278348,W,2019,Aceptado,Pasivo,S,Bernal
Medrano,Sandra,34280575,W,2019,Aceptado,Activo,S,Bernal
Benito,Noelia,34304990,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Esperanza,34308843,W,2019,Aceptado,Activo,S,Bernal
Pascual,Rosa,34315617,W,2019,Aceptado,Activo,S,Bernal
Calvo,Marc,34315644,W,2019,Aceptado,Activo,S,Bernal
Saenz,Alberto,34315683,W,2019,Aceptado,Activo,S,Bernal
Alonso,Maria Soledad,34315693,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Daniela,34315773,W,2019,Aceptado,Activo,S,Bernal
Pascual,Albert,34315781,W,2019,Aceptado,Activo,S,Bernal
Cordon,Teresa,34316238,W,2019,Aceptado,Activo,S,Bernal
Benito,Jose Manuel,34316522,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Antonio,34319800,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Daniel,34330383,W,2019,Aceptado,Activo,S,Bernal
Peña,Claudia,34331248,W,2019,Aceptado,Activo,S,Bernal
Castillo,Felipe,34331287,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Gabriel,34331814,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Adrian,34331828,W,2019,Aceptado,Activo,S,Bernal
Ortega,Lucas,34331836,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Miguel,34331861,W,2019,Aceptado,Activo,S,Bernal
Martin,Carolina,34331927,W,2019,Aceptado,Activo,S,Bernal
Perez,Ruben,34331969,W,2019,Aceptado,Activo,S,Bernal
Blanco,Pablo,34332021,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Alba,34350996,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Julia,34351902,W,2019,Pendiente,Activo,S,Bernal
Saenz,Alejandra,34351908,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Jesus,34351909,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Ricardo,34351943,W,2019,Aceptado,Activo,S,Bernal
Saez,Maria Rosario,34352004,W,2019,Aceptado,Activo,S,Bernal
Rubio,Maria Rosario,34353141,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Teresa,34353441,W,2019,Aceptado,Activo,S,Bernal
Calvo,Felix,34353807,W,2019,Aceptado,Activo,S,Bernal
Blanco,Eugenio,34353990,W,2019,Aceptado,Activo,S,Bernal
Saez,Sofia,34354200,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Alexandra,34354261,W,2019,Aceptado,Activo,S,Bernal
Perez,Alex,34354836,W,2019,Aceptado,Activo,S,Bernal
Palacios,Encarnacion,34389634,W,2015,Aceptado,Pasivo,S,Bernal
Gil,Esperanza,34401621,W,2019,Aceptado,Activo,S,Bernal
Blanco,Francisca,34402026,W,2019,Aceptado,Activo,S,Bernal
Lopez,Alicia,34402424,W,2019,Aceptado,Activo,S,Bernal
Torres,Gabriel,34402437,W,2019,Aceptado,Activo,S,Bernal
Diez,Luis,34407661,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Cristina,34431202,W,2019,Aceptado,Activo,S,Bernal
Blanco,Rosa,34431208,W,2019,Aceptado,Activo,S,Bernal
Garcia,Cristian,34431807,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Jonathan,34432003,W,2019,Aceptado,Activo,S,Bernal
Garcia,Agustin,34432260,W,2019,Aceptado,Activo,S,Bernal
Gomez,Martina,34445985,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Susana,34481309,W,2019,Aceptado,Activo,S,Bernal
Moreno,Maria Rosa,34483076,W,2019,Aceptado,Activo,S,Bernal
Marin,Julio,34483145,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Luz,34484365,W,2019,Aceptado,Activo,S,Bernal
Rubio,Pablo,34484404,W,2019,Aceptado,Activo,S,Bernal
Leon,Carolina,34508960,W,2019,Aceptado,Activo,S,Bernal
Romero,Iker,34512813,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Blanca,34524966,W,2019,Aceptado,Activo,S,Bernal
Blanco,Alberto,34525210,W,2019,Aceptado,Activo,S,Bernal
Ortega,Marcos,34527055,W,2019,Aceptado,Activo,S,Bernal
Alonso,Jose,34541092,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Domingo,34541153,W,2019,Aceptado,Activo,S,Bernal
Palacios,Gloria,34541224,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Manuela,34565315,W,2019,Aceptado,Activo,S,Bernal
Blanco,Monica,34565369,W,2019,Aceptado,Activo,S,Bernal
Romero,Miriam,34565398,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Vanesa,34565442,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Manuel,34565780,W,2019,Aceptado,Activo,S,Bernal
Miguel,Domingo,34571696,W,2019,Aceptado,Activo,S,Bernal
Castillo,Marcos,34593160,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Andrea,34600468,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Catalina,34600490,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Lucia,34600526,W,2019,Aceptado,Activo,S,Bernal
Palacios,Noelia,34600865,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Laura,34601088,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Nerea,34601199,W,2019,Aceptado,Activo,S,Bernal
Merino,Gregorio,34601285,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Angel,34601290,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Santiago,34601351,W,2019,Aceptado,Activo,S,Bernal
Moreno,Alfonso,34606306,W,2019,Aceptado,Pasivo,S,Bernal
Leon,Sara,34606534,W,2019,Aceptado,Activo,S,Bernal
Diaz,Mariano,34636911,W,2019,Aceptado,Activo,S,Bernal
Merino,Sara,34637190,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Alexandra,34637218,W,2019,Aceptado,Activo,S,Bernal
Herce,Maria Isabel,34637288,W,2019,Aceptado,Activo,S,Bernal
Rubio,Monica,34648367,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Pedro,34648977,W,2015,Aceptado,Activo,S,Bernal
Ruiz,Jesus,34648997,W,2019,Aceptado,Activo,S,Bernal
Alonso,Sara,34649339,W,2019,Aceptado,Activo,S,Bernal
Sanz,Sergio,34649342,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Andrea,34649462,W,2019,Pendiente,Activo,S,Bernal
Palacios,Juan Antonio,34659976,W,2019,Aceptado,Activo,S,Bernal
Diez,Jose Antonio,34668403,W,2019,Pendiente,Activo,S,Bernal
Alonso,Daniel,34690751,W,2019,Aceptado,Activo,S,Bernal
Diez,Miguel,34690797,W,2019,Aceptado,Activo,S,Bernal
Romero,Rocio,34690922,W,2019,Aceptado,Activo,S,Bernal
Gomez,Sergio,34690940,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Paula,34691023,W,2019,Aceptado,Activo,S,Bernal
Garrido,Laura,34691412,W,2019,Aceptado,Activo,S,Bernal
Merino,Milagros,34691422,W,2019,Aceptado,Activo,S,Bernal
Garrido,Beatriz,34691505,W,2019,Aceptado,Activo,S,Bernal
Marin,Fatima,34691810,W,2019,Aceptado,Activo,S,Bernal
Alonso,Montserrat,34691816,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Agustin,34691831,W,2019,Aceptado,Activo,S,Bernal
Pascual,Victor Manuel,34691909,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Samuel,34693755,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Juan Antonio,34699052,W,2019,Aceptado,Activo,S,Bernal
Merino,Andres,34709208,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Xavier,34709286,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Javier,34709420,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Andrea,34709525,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Jose Manuel,34709549,W,2019,Aceptado,Activo,S,Bernal
Martin,Agustin,34709553,W,2019,Pendiente,Activo,S,Bernal
Sainz,Clara,34709585,W,2019,Aceptado,Activo,S,Bernal
Saenz,Carlos,34731601,W,2019,Aceptado,Activo,S,Bernal
Diaz,Jaime,34734968,W,2019,Aceptado,Activo,S,Bernal
Marin,Antonia,34739074,W,2019,Aceptado,Activo,S,Bernal
Peña,Carolina,34739120,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Antonio,34741096,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Isabel,34754161,W,2019,Aceptado,Activo,S,Bernal
Gomez,Domingo,34754179,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Carla,34754648,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Nuria,34755392,W,2019,Aceptado,Activo,S,Bernal
Medrano,Concepcion,34755393,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Julio,34766090,W,2019,Aceptado,Activo,S,Bernal
Leon,Beatriz,34766176,W,2019,Pendiente,Activo,S,Bernal
Rubio,Carlos,34766589,W,2019,Aceptado,Activo,S,Bernal
Leon,Isabel,34771864,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Aurora,34771871,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Sofia,34782360,W,2019,Aceptado,Activo,S,Bernal
Garcia,Mateo,34782731,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Julia,34782756,W,2019,Pendiente,Activo,S,Bernal
Pascual,Alfonso,34782773,W,2019,Aceptado,Activo,S,Bernal
Pascual,Sandra,34796425,W,2019,Aceptado,Activo,S,Bernal
Diez,Ignacio,34801072,W,2019,Pendiente,Activo,S,Bernal
Rubio,Veronica,34801357,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Jose,34810685,W,2019,Aceptado,Activo,S,Bernal
Marin,Tomas,34815698,W,2019,Aceptado,Activo,S,Bernal
Saez,Eva Maria,34823722,W,2015,Aceptado,Pasivo,S,Bernal
Martinez,Victor,34823747,W,2019,Aceptado,Activo,S,Bernal
Alonso,Julia,34831818,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Gloria,34836188,W,2019,Aceptado,Activo,S,Bernal
Martin,Eva,34844195,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Olga,34852648,W,2019,Aceptado,Activo,S,Bernal
Alonso,Hector,34853241,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Vicente,34853290,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Pilar,34853620,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Pablo,34854316,W,2019,Aceptado,Activo,S,Bernal
Miguel,Daniela,34854376,W,2019,Pendiente,Activo,S,Bernal
Lopez,Rafael,34854598,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Christian,34854763,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Lorena,34856364,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Diego,34856385,W,2019,Pendiente,Activo,S,Bernal
Sainz,Maria Angeles,34858362,W,2019,Aceptado,Activo,S,Bernal
Romero,Elena,34859869,W,2019,Aceptado,Activo,S,Bernal
Gil,Natalia,34871388,W,2019,Aceptado,Activo,S,Bernal
Gomez,Sofia,34872048,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Hector,34872199,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Fatima,34910576,W,2019,Aceptado,Activo,S,Bernal
Garrido,Maria Rosa,34929796,W,2019,Aceptado,Activo,S,Bernal
Lopez,Mercedes,34930242,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Guillermo,34930262,W,2019,Aceptado,Activo,S,Bernal
Blanco,Rosario,34932380,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Patricia,34932583,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Alicia,34932976,W,2019,Aceptado,Activo,S,Bernal
Diaz,Tomas,34945056,W,2019,Aceptado,Activo,S,Bernal
Perez,Tomas,34969198,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Tomas,34974977,W,2019,Aceptado,Activo,S,Bernal
Peña,Maria Mar,34976305,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Concepcion,34981925,W,2019,Aceptado,Activo,S,Bernal
Perez,Jordi,34981971,W,2019,Pendiente,Activo,S,Bernal
Ruiz,Cristian,34997515,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Ines,35007679,W,2019,Aceptado,Activo,S,Bernal
